topic,size,label,keywords,mk_q,mk_p,mk_tau,mk_trend,burst_max,drift_total_dist,drift_step_mean,drift_robust_score,method,beta_year_z,p,q
15,152,15_blockchain_contracts_decentralized_smart,blockchain; blockchain technology; smart contracts; contracts; smart contract; smart; technology; contract; blockchain; technology; smart; contracts,5.691507951080532e-05,7.420182462691827e-06,0.6266666666666667,increasing,,0.079699695110321,0.0199249237775802,0.0357006708521266,logit,1.17036939891469,2.6888254246831647e-16,2.7157136789299964e-15
19,140,19_gene_genes_expression_feature selection,gene; cancer; genes; gene expression; expression; microarray; biological; gene; expression; genes; cancer; microarray,0.0063918672572127,0.0025245190007479,0.4266666666666667,increasing,,,,,logit,0.187823980636218,0.0448910764817818,0.0657101264443472
21,136,21_optimization_route_routing_algorithm,solution; solution; solutions; metaheuristic; best; swarm; colony; ant; aco; salesman; traveling; tsp,1.0,1.0,0.0,no_trend,,,,,logit,-0.0890528574059236,0.2946171152214527,0.3420267659467439
27,133,27_generative_image_generative adversarial_adversarial,image; images; adversarial; gan; generative; gans; generative adversarial; image; images; generative; adversarial; gan,3.81686817602004e-05,4.169687923383236e-06,0.63,increasing,,0.0771081447601318,0.0192770361900329,0.0345398121321434,logit,1.1598646457629112,4.142832793246648e-14,2.988757943699367e-13
23,132,23_turkish_sentence_parsing_language,turkish; morphological; word; suffixes; words; turkish; words; morphological; word; root; suffixes; suffix,0.0003096393039728,6.505027394387852e-05,-0.5733333333333334,decreasing,,,,,logit,-0.5700877957623587,2.775167949443513e-12,1.6538770289875677e-11
24,130,24_social_link_networks_community,social; social networks; social network; social; media; people; relations; heterogeneous; information; important; different; structures,0.1053040273451952,0.0663680844612575,0.2633333333333333,no_trend,,,,,logit,0.0724628781631276,0.4340750991973218,0.4913030204879429
29,128,29_privacy_sensitive_data_privacypreserving,privacy; privacy preserving; preserving; anonymization; preserving data; privacy; preserving; shared; anonymity; anonymization; utility; publishing,0.0859590696441107,0.0520088488603023,0.28,no_trend,,,,,logit,0.0087119269478283,0.924178403761877,0.9321614380355028
20,125,20_brain_signals_emotion_stress,eeg; brain; eeg signals; bci; brain computer; eeg data; electroencephalography; brain; computer; bci; interface; electroencephalography,1.3085590353512089e-05,7.697406090301229e-07,0.7033333333333334,increasing,,,,,logit,0.626706664222959,2.2961299464230777e-07,8.282468735311815e-07
25,125,25_password_security_authentication_passwords,password; security; authentication; passwords; security; authentication; password; passwords; user; attacks; attack; secret,1.765102792565069e-05,1.3349516918559343e-06,-0.6933333333333334,decreasing,,,,,logit,-0.5293122353280449,1.4091809757240908e-10,6.777489454673007e-10
28,122,28_agent_agents_services_web services,agent; agents; multiagent; agent; agents; multiagent; intelligent; goals; virtual; commitment; employee; manager,0.000236248676932,4.367622598744347e-05,-0.5866666666666667,decreasing,,,,,logit,-0.9894791167081955,1.4763990443110935e-27,7.455815173771022e-26
34,121,34_disease_heart_machine_machine learning,machine; machine learning; machine; random; forest; logistic; regression; naive; bayes; vector; support; decision,0.0002556306493503,5.1219039784111686e-05,0.58,increasing,,,,,logit,0.4426172791794721,4.936052473069251e-05,0.0001510731211454
40,116,40_education_distance education_distance_students,educational; developed; lms; technologies; technology; internet; educational; content; web; platform; net; keywords,2.3023766234087084e-06,5.277223991129176e-08,-0.78,decreasing,,,,,logit,-0.7832024800076476,9.087990462682876e-19,1.3112671953299577e-17
47,113,47_encryption_block_key_aes,encryption; security; security; communication; secure; information; encrypted; encryption; rsa; asymmetric; decryption; symmetric,0.0789846647589517,0.0471253041839123,-0.2866666666666667,decreasing,,,,,logit,-0.3633644959796392,4.030741125252861e-05,0.0001313241463388
50,112,50_satellite_images_satellite images_segmentation,images; hyperspectral images; satellite images; images; different; regions; features; cnn; obtained; imaging; hyperspectral; bands,0.0395924502285945,0.0219588379419095,0.33,increasing,,,,,logit,0.1969979872188895,0.0569323652394949,0.0798634567942915
37,110,37_security_information security_cyber_information,security; information security; vulnerabilities; vulnerability; cyber security; penetration; security awareness; cybersecurity; security; vulnerabilities; vulnerability; testing,0.6455424901729628,0.5435889039511725,0.09,no_trend,,,,,logit,0.1006066188088213,0.3108503677207598,0.3567714447704175
30,110,30_defects_quality control_defect_fabric,image; defect detection; images; image processing; processing; image; processing; techniques; vision; detect; computer; developed,0.0018366165020794,0.000540181324141,0.4966666666666666,increasing,,0.0271975994110107,0.0271975994110107,0.0298796169352089,logit,0.4219721130756023,0.0002449050214064,0.0006509317674223
49,109,49_smart_home_smart home_control,software; developed; software; hardware; controlled; mobile; arduino; web; greenhouse; embedded; designed; sensors,0.0511261479341173,0.0298547537098259,-0.3133333333333333,decreasing,,,,,logit,-0.2313478605033681,0.0098796851877028,0.0184786704436665
31,108,31_reinforcement_reinforcement learning_game_agents,reinforcement learning; reinforcement; environment; reward; deep reinforcement; reinforcement; deep; training; reward; simulation; environment; driving,0.9896837958217896,0.9813671252686652,0.0066666666666666,no_trend,,,,,logit,0.1356019809906968,0.1817397528193518,0.2294464379344317
32,105,32_maintenance_fault_industrial_predictive,machine; vibration; machine; machines; vibration; signals; techniques; current; faults; fault; diagnosis; deep,0.0032833799609435,0.0011036571297289,0.4633333333333333,increasing,,0.0248435735702514,0.0248435735702514,0.0272934552187085,logit,0.650850910336114,1.0027323747450185e-06,3.4922748223878237e-06
41,98,41_software_component_domain_development,software; component oriented; component; oriented; oriented software; software development; software product; software; oriented; cose; coseml; component,2.3023766234087084e-06,7.739081087088097e-08,-0.77,decreasing,,,,,logit,-0.887874866000591,2.0779922047670971e-19,4.1464806887217155e-18
53,98,53_architecture_concurrent_maintainability_programs,microservice; microservices; microservice architecture; software; monolithic; software; development; microservice; microservices; monolithic; services; service,0.6455424901729628,0.5750210416666728,0.0833333333333333,no_trend,,,,,logit,0.0401511484797718,0.6989308523981632,0.7353335009605675
33,97,33_android_malicious_detection_files,malware; malware detection; android malware; malware; feature; obtained; features; accuracy; machine; files; different; deep,0.0002556306493503,5.155576121351757e-05,0.5766666666666667,increasing,,,,,logit,0.4496072396678293,0.0002642588981245,0.0006832088851347
43,95,43_positioning_indoor_location_gps,indoor; positioning; indoor positioning; location; rssi; signal; positioning systems; location; positioning; indoor; rssi; signal,0.4640227248888465,0.3743376604145316,0.13,no_trend,,,,,logit,-0.0087260282662727,0.9321614380355028,0.9321614380355028
35,94,35_sign_language_hand_signs,sign language; sign; turkish sign; language; language recognition; signs; tsl; sign languages; language; sign; signs; turkish,0.1231955332127211,0.0838557831111799,0.25,no_trend,,,,,logit,-0.0379717063058611,0.7153240873970379,0.744821987908256
36,94,36_agile_software_software development_development,software; agile; scrum; software development; development; agile software; process; software; development; process; agile; scrum,0.6455424901729628,0.5747425918205407,-0.0833333333333333,no_trend,,,,,logit,-0.1891962501275354,0.054480650873469,0.078607796260291
48,92,48_entity_named entity_turkish_named,named entity; language; named; language; natural; processing; nlp; tasks; named; recognition; entity; ner,0.1231955332127211,0.0836305395762777,0.25,no_trend,,,,,logit,0.0735737223698958,0.4972905322855101,0.5459385191395274
65,92,65_ontology_semantic_web_ontologies,semantic; semantic web; web; knowledge; semantic; web; rdf; owl; engine; querying; query; sparql,0.011725864164451,0.0050253703561933,-0.4033333333333333,decreasing,,,,,logit,-0.6139020923949757,3.367719644862654e-10,1.5460894733233095e-09
39,91,39_robot_action_robots_manipulation,robot; robots; robotic; reinforcement learning; robot; goal; learn; learned; demonstrations; demonstration; skills; skill,0.0141024011548327,0.0061623937819437,0.3933333333333333,increasing,,,,,logit,0.2622578232351435,0.0252820463012515,0.0405315345464509
76,91,76_object detection_object_detection_yolo,object detection; object; yolo; objects; object; objects; yolo; detect; precision; high; accuracy; yolov5,5.691507951080532e-05,7.652447665318363e-06,0.5933333333333334,increasing,,0.0234915018081665,0.0234915018081665,0.0258080525657208,logit,1.5129658166353006,2.7837534151275894e-12,1.6538770289875677e-11
77,91,77_tracking_object_video_moving,video; surveillance; video; videos; anomaly; abnormal; process; surveillance; human; optical; flow; important,0.8012731810642628,0.7608728526072412,-0.0466666666666666,no_trend,,,,,logit,-0.2492210873780996,0.0127854419834346,0.0226549059706474
38,89,38_summarization_text_text summarization_legal,summarization; text; text summarization; summaries; extractive; texts; text; summarization; summaries; extractive; summary; rouge,0.0087153277373637,0.0035154263142307,0.4166666666666667,increasing,,,,,logit,0.3543287794204171,0.0047704489218804,0.0098329661451004
66,88,66_fuzzy_spatial_spatiotemporal_moving,gis; information; information; geographic; gis; geographical; web; users; maps; geo; flight; weather,1.3835039525289528e-05,9.300866907757666e-07,-0.7033333333333334,decreasing,,,,,logit,-0.7930888201351354,6.013958872710979e-15,5.0617487178650736e-14
44,87,44_facial_emotion_expressions_facial expressions,facial; facial expression; facial expressions; emotion recognition; recognition; expression; expressions; expression recognition; face; facial; expressions; expression,0.0006503975310136,0.0001585002386503,0.54,increasing,,,,,logit,0.4942793605851351,0.0001800373744899,0.0004914533736078
60,87,60_clustering_clustering algorithms_algorithm_data,clustering; clusters; cluster; clustering algorithms; clusterings; clustering algorithm; stream clustering; data clustering; clustering; cluster; clusters; objects,0.1623857251798251,0.1118960459222324,0.23,no_trend,,,,,logit,-0.0434645549372941,0.685868592476117,0.7291866088430295
63,87,63_5g_network_cell_networks,mobile; cell; cellular; mobile; user; cell; cells; services; cellular; users; quality; service,0.4754042367307053,0.3875143778393144,-0.1266666666666666,no_trend,,,,,logit,-0.1218743037829437,0.257210106569899,0.3056261266301153
52,86,52_routing_ad hoc_hoc_ad,wireless; wireless; transmission; ieee; rts; mac; layer; qos; channel; throughput; access; directional,0.0280311598391234,0.01419574388266,-0.3533333333333333,decreasing,,,,,logit,-0.3500771752841423,0.000537178938796,0.0012330698367819
56,86,56_character_character recognition_recognition_ocr,recognition; character; character recognition; ocr; optical character; characters; recognition; character; optical; ocr; printed; segmentation,0.6691406416178881,0.6072873049977472,-0.0766666666666666,no_trend,,,,,logit,-0.014742038257156,0.890491129329191,0.9177510618596764
45,85,45_students_student_education_data mining,students; student; success; students; student; academic; achievement; success; score; forest; random; feature,0.0009795016158794,0.0002716264985211,0.5166666666666667,increasing,,,,,logit,0.5447091784544058,6.472769100703614e-05,0.0001922793174032
68,84,68_robot_robots_mobile robot_environment,robot; robots; mobile robot; mobile; mobile robots; robot; robots; mobile; environments; obstacles; obstacle; vision,0.4177870035366729,0.3265058094866435,-0.1433333333333333,no_trend,,,,,logit,-0.0813533675136904,0.4487630043406414,0.4980776202022504
70,84,70_image_images_fusion_resolution,image; images; image fusion; low resolution; reconstruction; image; images; information; metrics; reconstruction; low; quality,0.0375403299254402,0.0205052222281816,0.33,increasing,,,,,logit,0.3280697736505158,0.010808244293571,0.0198478667936486
98,84,98_iot_computing_edge_devices,iot; internet things; internet; things; iot devices; internet; things; iot; protocols; protocol; mqtt; layer,0.0038351347579833,0.0013535769734058,0.4333333333333333,increasing,,,,,logit,0.5888522822614455,4.784711654216383e-05,0.0001510174615862
62,83,62_database_databases_distributed_hadoop,database; nosql; databases; nosql databases; relational; distributed database; database; databases; relational; nosql; mongodb; sql,0.2800885428015776,0.2067936133766656,-0.1833333333333333,no_trend,,,,,logit,-0.2238921602081546,0.0313327197829057,0.0486862261242073
57,81,57_congestion_queue_tcp_packet,congestion; tcp; queue; queue management; active queue; congestion control; protocol; protocol; tcp; congestion; rate; throughput,0.0001553155302201,2.6103450457171107e-05,-0.6033333333333334,decreasing,,,,,logit,-0.8178613332375396,1.7147697160089037e-14,1.3322441639761482e-13
42,81,42_search_query_search engines_search engine,search; search engines; search engine; engines; engine; pagerank; search; engines; engine; google; pages; page,0.0280311598391234,0.0132751201614937,-0.3566666666666667,decreasing,,,,,logit,-0.4868399789992602,2.779475701390222e-06,9.357568194680414e-06
72,80,72_testing_test_software testing_software,test; testing; software testing; test cases; test case; test automation; software test; mutation testing; tests; coverage; test; different,0.0099188384727335,0.0040842276064196,0.41,increasing,,,,,logit,0.2852728477905157,0.0221894493016018,0.0361473287009966
59,80,59_scheduling_cloud_computing_load,cloud; computing; cloud computing; virtual machines; computing; cloud; virtual; machines; physical; machine; energy; consumption,0.7784263446673064,0.7254716836918624,-0.0533333333333333,no_trend,,,,,logit,-0.1634019891769734,0.1292931662889358,0.1674180742972118
64,80,64_sparse_partitioning_matrix_parallel,parallel; parallel; computing; mpi; shared; memory; distributed; hybrid; sgd; parallelization; openmp; solving,0.7784263446673064,0.724892372981802,-0.0533333333333333,no_trend,,,,,logit,-0.2278608391532691,0.0345394626947774,0.0520669512264555
55,79,55_activity_activities_sensors_wearable,activity recognition; activity; recognition; human activity; human; activities; human activities; recognition; human; activity; activities; daily,0.0009172727811698,0.0002459027804029,0.5133333333333333,increasing,,,,,logit,0.4384817238665686,0.0013780480233798,0.0030257141382904
73,79,73_plane_network_networking_controller,sdn; software defined; controller; defined networks; software; software; defined; controller; sdn; devices; access; container,0.0057281386259369,0.0022142384604462,0.4366666666666666,increasing,,,,,logit,0.3236444987869855,0.0139042443909294,0.0240750820305283
67,79,67_image_edge_image segmentation_segmentation,image; images; edge; edge detection; image segmentation; image processing; processing; edges; image; processing; edge; vision,0.8312722455981753,0.796344840320941,-0.04,no_trend,,,,,logit,-0.2457405151594101,0.0220044409941859,0.0361473287009966
80,78,80_traffic_autonomous_signs_driving,traffic; driver; traffic signs; traffic sign; traffic; drivers; driver; accidents; fatigue; vectors; assistance; sign,0.0011588653659895,0.0003311043902827,0.5133333333333333,increasing,,,,,logit,0.5578659624318235,0.0001272680869413,0.000367259336602
51,77,51_sleep_signals_heart_signal,sleep; signals; apnea; ecg signals; signal; emg signals; sleep apnea; signals; signal; eeg; staging; apnea,0.0345561451337625,0.0185848175509311,0.3366666666666666,increasing,,,,,logit,0.2147560268660381,0.086578901154163,0.1181685002239252
83,77,83_ensemble_classifiers_active learning_learning,classifiers; datasets; active learning; classifier; datasets; labels; unlabeled; active; instances; class; imbalance; best,0.2753036372092543,0.1989589310924022,-0.1866666666666666,no_trend,,,,,logit,-0.2094457699126679,0.0563074667678429,0.0798634567942915
92,76,92_traffic_transportation_road_travel,time; vehicle; driver; vehicles; time; vehicles; vehicle; driver; driving; drivers; lane; simulation,0.0280311598391234,0.0143689138671136,0.35,increasing,,,,,logit,0.2749809688148374,0.0351045642362815,0.0521406027627122
69,76,69_process_business_processes_mining,process; process mining; business; processes; business process; business processes; process; processes; efficiency; automation; business; information,0.6455424901729628,0.543295375911085,0.09,no_trend,,,,,logit,0.2848278285301381,0.0261532742643908,0.0412731359484917
46,75,46_covid19_pandemic_virus_disease,disease; 19 disease; dataset; lung; dataset; accuracy; disease; diagnosis; infection; lung; images; chest,0.0018500254808981,0.0005596715740532,0.37,increasing,,0.0362954139709472,0.0181477069854736,0.0251580638612181,logit,1.7363445621635727,2.0077352446880775e-11,1.0672697879657676e-10
58,75,58_reality_augmented reality_augmented_virtual,reality; augmented reality; augmented; virtual reality; reality technology; mobile; reality; augmented; mobile; devices; camera; objects,0.0009172727811698,0.000240792533515,0.5233333333333333,increasing,,,,,logit,0.3666221566025988,0.0060173779724537,0.0121551035043565
54,74,54_dr_disease_vessels_diagnosis,retinal; images; fundus images; images; retinal; disc; optic; glaucoma; processing; lesions; vessel; net,0.0006503975310136,0.0001550662417129,0.5366666666666666,increasing,,,,,logit,0.5238382629827839,0.0004469325131733,0.0010497717169886
87,74,87_word_language_embeddings_turkish,language; natural language; text; language models; nlp; language processing; language; natural; processing; nlp; tasks; text,2.5714766321849325e-05,2.5930856795142176e-06,0.6433333333333333,increasing,,,,,logit,1.0694185233037108,2.6787603191489556e-08,1.0405953547463249e-07
61,68,61_brain_tumor_mri_mr,brain; tumor; tumors; brain tumors; brain tumor; brain; tumor; tumors; early; meningioma; glioma; stage,0.0009172727811698,0.0002466615882137,0.4866666666666667,increasing,,,,,logit,1.1009200698241404,1.3327870613329898e-07,4.985610859060443e-07
86,67,86_object_distributed_simulation_architecture,hla; simulation; level architecture; federates; federation; simulations; simulation; modeling; hla; federation; federates; level,2.52112483120777e-05,2.330451524645838e-06,-0.6766666666666666,decreasing,,,,,logit,-0.9874248545194502,6.494198775043999e-16,5.962855238904036e-15
74,65,74_fake_news_media_social media,social media; social; media; social; media; platforms; content; sharing; users; internet; twitter; tweets,5.9989324681541945e-05,8.569903525934564e-06,0.5633333333333334,increasing,,,,,logit,1.7043703650264217,1.4351179275989114e-09,6.0394546119787545e-09
82,65,82_data mining_mining_data_patients,data mining; mining; anfis; mining; techniques; diabetic; diabetes; anfis; inference; neuro; fuzzy; rough,0.2800885428015776,0.2071243005591498,-0.1833333333333333,no_trend,,,,,logit,-0.3357695753850749,0.0041206477954337,0.0086705297362252
71,65,71_scheduling_coloring_course_genetic,timetabling; scheduling; shop scheduling; shop; time; time; scheduling; solution; job; shop; flow; local,0.0442553838683581,0.0249168967998318,-0.3233333333333333,decreasing,,,,,logit,-0.3808774466671531,0.0009328169288865,0.0020936557737231
113,65,113_health_mobile_patients_patient,mobile; mobile; devices; device; solutions; wireless; communication; monitoring; heart; remote; server; emergency,0.8926402939132786,0.8698314593210195,0.0266666666666666,no_trend,,,,,logit,-0.1252123172445122,0.2882419225883545,0.3385166765281838
85,64,85_education_students_children_accessibility,education; children; teachers; educational; education; teachers; educational; training; children; skills; school; social,0.0280311598391234,0.01419574388266,-0.3533333333333333,decreasing,,,,,logit,-0.4205582843966815,0.0002705777762909,0.0006832088851347
102,61,102_planning_path_unmanned_flight,planning; path planning; mission; developed; assignment; mission; missions; planning; time; target; targets; dynamic,0.6691406416178881,0.6070255655657326,-0.0766666666666666,no_trend,,,,,logit,-0.0775497509622037,0.5389775749572947,0.5853412373192125
90,59,90_age_mr_images_xray,images; mr images; images; accuracy; dataset; deep; neural; disease; knee; joint; pain; score,0.0031331976968156,0.0010268463039984,0.46,increasing,,,,,logit,0.7300414948492134,0.0001322214081695,0.0003709545062533
91,57,91_action_actions_human_recognition,action recognition; action; recognition; human actions; actions; human action; activity recognition; recognition; action; actions; features; surveillance,0.0175446648324258,0.007814010387551,0.3733333333333333,increasing,,,,,logit,0.2448177152471967,0.1076709549383052,0.1430890322206424
105,56,105_iot_rfid_authentication_protocol,iot; security; devices; internet things; internet; things; iot devices; security; internet; things; iot; devices,0.0280311598391234,0.0139391339727925,0.35,increasing,,,,,logit,0.2815014347129742,0.0683887832782416,0.0946200974123617
89,55,89_wireless_security_wireless networks_wireless network,wireless; security; wireless networks; wireless network; wireless local; wireless; security; secure; key; protocol; privacy; lightweight,2.366348857234524e-05,1.988528451457583e-06,-0.6766666666666666,decreasing,,,,,logit,-0.9969637509123156,1.9444437634900592e-13,1.309258800749973e-12
75,54,75_translation_machine translation_turkish_morphological,translation; machine translation; machine; morphological; languages; translation; machine; morphological; languages; rules; morphology; turkic,0.0288722901131948,0.0150427057732611,-0.35,decreasing,,,,,logit,-0.4492233829283666,0.0004373196364877,0.0010497717169886
81,54,81_programming_students_game_engagement,students; programming; computer programming; programming education; educational; visual programming; students; student; teaching; programming; education; educational,0.1208013604313565,0.0801958611266988,0.25,no_trend,,,,,logit,0.1887280823783851,0.1980232387741782,0.246917865632
94,54,94_access control_access_control_authorization,access control; access; role access; control policies; access; role; policies; policy; consent; privacy; medical; context,0.0280311598391234,0.0132751201614937,-0.3566666666666667,decreasing,,,,,logit,-0.33198246240348,0.0090431567136321,0.0172331854354122
109,54,109_question_answering_questions_answer,natural language; language; natural; language; natural; processing; nlp; success; field; bert; understanding; entity,0.2384073343610806,0.1702909531150576,0.1966666666666666,no_trend,,,,,logit,0.1715609068222642,0.2489030424031434,0.3014658101898478
84,52,84_encryption_chaotic_image_secret,encryption; image encryption; chaotic; chaotic maps; chaotic systems; encryption; maps; map; chaotic; key; entropy; tests,0.6455424901729628,0.5747425918205407,0.0833333333333333,no_trend,,,,,logit,-0.0166352722693871,0.9053159362675516,0.9236051471012392
95,51,95_virtualization_cloud_cloud computing_computing,cloud; cloud computing; computing; cloud; computing; service; cost; services; azure; information; oracle; cluster,0.0307962999634587,0.0163039235100663,0.34,increasing,,,,,logit,0.1690804758834655,0.2507240401578933,0.3014658101898478
115,51,115_layout_visualization_graph_graphs,visualization; graph visualization; visualization; information; relational; interactive; visual; spring; automatic; layout; compound; editing,0.1974575867633923,0.1393818259506298,-0.2133333333333333,no_trend,,,,,logit,-0.3025067339478979,0.0206950653110672,0.0348366932736299
104,51,104_path_robots_planning_agents,path planning; planning; planning; plan; plans; domain; mission; execution; complete; global; real; parking,0.1103979344172909,0.0723616712987285,-0.2566666666666666,no_trend,,,,,logit,-0.4666942602908154,0.0003884627142183,0.0009569447350258
78,50,78_vehicles_routing_ad hoc_hoc,vehicles; vehicle; traffic; vehicles; communication; vehicle; traffic; safety; road; dissemination; message; realistic,0.1701312732515361,0.1186629889065336,0.2233333333333333,no_trend,,,,,logit,-0.0640498485442893,0.6491353369738291,0.6974752024931568
99,50,99_network_security_ip_packet,security; vpn; security; secure; protocols; services; udp; vpn; mobile; ipsec; solutions; opnet,0.0006503975310136,0.0001585002386503,-0.54,decreasing,,,,,logit,-0.8332794188791156,7.896374751940436e-10,3.467538478026018e-09
79,49,79_hiding_secret_cover_message,steganography; image steganography; security; steganography; security; encryption; aes; des; key; steganographic; communication; cryptology,0.7881181840325707,0.7417582908541842,0.05,no_trend,,,,,,,,
88,49,88_ip_voip_protocol_mobile,sip; protocol; protocols; protocol; security; authentication; sip; server; client; endpoints; message; messaging,0.003079323254159,0.0009833133080507,-0.47,decreasing,,,,,,,,
100,48,100_news_documents_articles_news articles,information; retrieval; information retrieval; information; retrieval; query; expansion; terms; term; ranking; citation; decomposition,0.3820125230460059,0.2921272235057692,-0.1533333333333333,no_trend,,,,,,,,
