topic,size,label,keywords,mk_q,mk_p,mk_tau,mk_trend,burst_max,drift_total_dist,drift_step_mean,drift_robust_score,method,beta_year_z,p,q
12,150,12_cache_memory_processor_power,cache; soft errors; memory; register file; dram; data; register; chip; threads; thread; caches; soft; processors; sram; energy,0.6542871156761199,0.5911541483740381,-0.08,no_trend,,,,,logit,-0.170619835834083,0.0312703750711182,0.0484384241297713
13,145,13_blockchain_contracts_smart_decentralized,blockchain; smart contracts; blockchain technology; contracts; smart contract; contract; smart; bitcoin; ethereum; technology; blockchain network; supply chain; supply; cryptocurrencies; crypto,5.971299846467085e-05,4.71418408931612e-06,0.64,increasing,,0.0790464282035827,0.0197616070508956,0.0354080465606062,logit,1.2279170898449596,3.041478579943685e-16,3.4325258259364447e-15
14,143,14_rendering_graphics_3d_tracing,ray tracing; ray; rendering; tracing; gpu; graphics; gpus; volume rendering; volume; direct volume; mesh; bvh; scene; parallel; time,2.3688872978544492e-05,8.311885255629647e-07,-0.7066666666666667,decreasing,,,,,logit,-0.7527065754263145,7.046913371116437e-21,1.8556871877273282e-19
15,141,15_software_code_metrics_defect,defect; software; defect prediction; software defect; prediction; defects; sdp; bug; code; data; quality; metrics; model; software quality; software defects,0.0169137173445843,0.0081601267890538,0.38,increasing,,,,,logit,0.1895042209490204,0.0377847795608603,0.0574037997174608
16,140,16_privacy_data_access_sensitive,privacy; data; privacy preserving; anonymization; preserving; genomic; ldp; sensitive; location; data utility; preserving data; hiding; genomic data; utility; encrypted,0.6593405025689827,0.6072873049977472,0.0766666666666666,no_trend,,,,,logit,-0.129594397856417,0.1213521773721185,0.1652900346965062
17,137,17_stock_price_market_financial,stock; stock market; price; market; stocks; technical analysis; trading; financial; technical indicators; data; prices; learning; indicators; technical; stock price,0.0001224314230469,1.3599211871051509e-05,0.6166666666666667,increasing,,0.0664954781532287,0.0221651593844095,0.0356734478484132,logit,0.8650893386500998,8.769374259321476e-12,5.329081280664589e-11
18,135,18_3d_depth_shape_object,3d; shape; point cloud; object; shapes; point clouds; objects; stereo; depth; reconstruction; point; images; camera; dimensional; structured light,0.4182209245109816,0.3265058094866435,-0.1433333333333333,no_trend,,,,,logit,-0.1514765812421145,0.0757860792357759,0.1050368466601105
19,135,19_protein_proteins_drug_interactions,protein; proteins; drug; amino; prediction; protein protein; interactions; amino acid; drugs; binding; acids; amino acids; protein interactions; ligand; learning,0.6937400249530606,0.6572273920607943,-0.0666666666666666,no_trend,,,,,logit,-0.1706259892127735,0.0424264613846526,0.0632394424412746
20,133,20_optimization_algorithm_algorithms_search,optimization; algorithm; algorithms; optimization algorithm; swarm; abc; search; pso; mbo; benchmark functions; functions; population; heuristic; sco; benchmark,0.301022108008998,0.2244463086032002,0.1766666666666666,no_trend,,,,,logit,-0.0118823947682133,0.894882922555338,0.894882922555338
21,121,21_search_query_web_search engines,web; search; query; search engines; search engine; cache; engines; inverted; index; information; web information; inverted index; pagerank; web search; text retrieval,0.0092802951295862,0.0040703048813974,-0.4133333333333333,decreasing,,,,,logit,-0.3912255252923951,5.385797895557824e-06,1.6364539759579542e-05
22,120,22_turkish_language_sentence_parsing,sentence; turkish; parsing; sentences; syntactic; parser; dependency parsing; phrase; dependency; language; morphological; noun; semantic; grammar; word,8.462392744461185e-05,8.16546668325202e-06,-0.64,decreasing,,,,,logit,-0.6211672502871909,6.968105307630607e-13,5.004366539116526e-12
23,113,23_brain_signals_stress_emotion,eeg; eeg signals; bci; brain; signals; brain computer; computer interface; electroencephalography; eeg data; classification; electroencephalography eeg; ssvep; emotion; bci systems; signal,2.3688872978544492e-05,4.203315255857376e-07,0.7166666666666667,increasing,,,,,logit,0.6666324113205601,2.3185739298469907e-07,8.325788202632373e-07
24,111,24_sparse_parallel_partitioning_matrix,sparse; matrix; sparse matrix; hypergraph; partitioning; sparse matrices; spmxv; matrix vector; multiplication; linear systems; spmv; parallel; matrices; vector multiplication; cimmino,0.2438919049724075,0.1754310193661177,0.1966666666666666,no_trend,,,,,logit,0.0828862753922647,0.4001569269510721,0.4648881945460984
25,104,25_text_text classification_classification_documents,text; classification; documents; categorization; data; web; text classification; pages; text categorization; document; web pages; learning; mining; news; websites,0.4689504756841385,0.3743376604145316,0.13,no_trend,,,,,logit,0.0587829317459515,0.5589008874058671,0.6132384736814376
26,103,26_link_social_networks_community,networks; network; complex networks; social; community; community detection; social networks; centrality; link prediction; communities; social network; complex; nodes; link; analysis,0.0305704914532278,0.0163578945495341,0.3433333333333333,increasing,,,,,logit,0.1139363794365852,0.2802515869284707,0.3406134671899875
27,102,27_password_security_authentication_passwords,security; public key; signature; cards; payment; smart cards; nfc; card; mobile; electronic; smart; electronic signature; pki; smart card; public,2.536408214526276e-05,1.3349516918559343e-06,-0.6933333333333334,decreasing,,,,,logit,-0.6216193764787937,1.946721366756789e-11,1.0985070569556164e-10
28,96,28_agent_agents_services_web services,agent; web services; web; services; service; semantic; semantic web; composition; web service; matchmaking; agents; service composition; event calculus; service discovery; owl,0.000326866473274,6.021224507679612e-05,-0.5733333333333334,decreasing,,,,,logit,-1.1068409851985537,7.946686150206307e-25,6.277882058662983e-23
29,95,29_reinforcement_reinforcement learning_game_agents,reinforcement learning; learning; reinforcement; agent; rl; reward; environment; drl; rewards; policy; agents; model; deep reinforcement; game; environments,0.5916355200975331,0.498219385345291,-0.1,no_trend,,,,,logit,0.030129582806319,0.7729574348675742,0.8141818313938448
30,94,30_defects_quality control_defect_production,defect; defect detection; quality control; fabric; defects; detection; quality; production; image; control; steel; images; learning; fabrics; image processing,0.0009257394774494,0.0002300429115977,0.5266666666666666,increasing,,,,,logit,0.5813811084906044,1.3525905238105592e-05,3.957579680779044e-05
31,92,31_congestion_queue_tcp_network,network; handover; 5g; antenna; energy; base stations; radio access; networks; radio; cell; mobile; network slicing; cells; slicing; stations,0.015274260675476,0.007235176109436,-0.3866666666666666,decreasing,,,,,logit,-0.3493931246360601,0.0004290715890618,0.0009161258252941
32,91,32_face_face recognition_recognition_iris,face recognition; face; recognition; images; image; facial; face detection; illumination; faces; pca; gabor; eigenfaces; face images; different; detection,0.1213548538616958,0.0798387196458525,-0.2533333333333333,no_trend,,,,,logit,-0.3054727574177638,0.0017119272734511,0.0032985915756741
33,91,33_vehicle routing_route_optimization_routing,tsp; salesman; traveling salesman; optimization; traveling; algorithm; ant; aco; opt; ant colony; algorithms; colony; colony optimization; route; salesman tsp,0.1349413487627744,0.0923282912587404,0.2433333333333333,no_trend,,,,,logit,0.08430700020572,0.4410493820708774,0.5049695823710045
34,91,34_android_malicious_files_detection,malware; malicious; malware detection; ransomware; malicious software; detection; dynamic analysis; analysis; software; learning; techniques; attacks; cyber; security; paas,0.0002620573559246,3.8918422119005314e-05,0.5833333333333334,increasing,,,,,logit,0.5122974795047245,9.294838898609274e-05,0.0002532042320655
35,89,35_business_management_enterprise_planning,erp; erp systems; erp software; enterprise; enterprise resource; resource planning; business; sap; commerce; systems; software; information; planning; crm; companies,4.355737468803816e-05,2.674575638739185e-06,-0.6733333333333333,decreasing,,,,,logit,-1.0291681489832964,3.8140726680267615e-21,1.506558703870571e-19
36,89,36_maintenance_fault_industrial_predictive,predictive maintenance; maintenance; data; fault; learning; vibration; predictive; remaining useful; bearing; useful life; rul; machine; fault detection; industrial; faults,0.0028749259450058,0.0009330899996948,0.47,increasing,,,,,logit,0.6624926115844153,4.535960193443271e-06,1.4333634211280736e-05
37,86,37_health_patient_healthcare_patients,health; patient; patients; mobile; blood; treatment; data; medical; care; health data; doctors; information; prescriptions; healthcare; diabetes,0.3430402898481492,0.2617939054104297,-0.1633333333333333,no_trend,,,,,logit,-0.321278578731436,0.0014588549085683,0.0029551163532539
38,82,38_home_smart_smart home_devices,home; smart; smart home; iot; devices; temperature; sensors; systems; control; energy; home automation; humidity; temperature humidity; house; automation,0.0214362278931587,0.0109061510333614,-0.3666666666666666,decreasing,,,,,logit,-0.2753895151073957,0.0072712683493931,0.0124876130348274
39,79,39_character_character recognition_recognition_ocr,ottoman; recognition; character; character recognition; ocr; handwriting; handwritten; turkish; characters; letters; documents; optical character; text; ottoman turkish; handwriting recognition,0.6490336509901059,0.5750210416666728,-0.0833333333333333,no_trend,,,,,logit,-0.0571276552690818,0.6047423868602606,0.6544472405748026
40,78,40_spam_fake_social_news,cyberbullying; offensive; offensive language; hate; hate speech; social media; social; media; turkish; language; fake news; speech; detection; fake; news,0.006557359884378,0.0025884315333071,0.43,increasing,,,,,logit,0.7395679736018718,3.755275673887619e-06,1.236111575988008e-05
41,77,41_generative_generative adversarial_adversarial_image,image; gans; gan; discriminator; generative; images; adversarial; generative adversarial; adversarial networks; image generation; model; generation; networks; models; data,0.0005097766457169,0.0001073213990983,0.5033333333333333,increasing,,,,,logit,1.3146474714479992,1.43527017666836e-09,5.967702313515814e-09
42,76,42_facial_emotion_expressions_emotions,facial; facial expression; facial expressions; emotion; expressions; expression; recognition; expression recognition; emotions; emotion recognition; face; images; emotional; agent; model,0.0010159736223857,0.0002762735288943,0.52,increasing,,,,,logit,0.5095786855977402,0.0003205683928343,0.000746062740988
43,76,43_summarization_text_legal_summaries,summarization; text summarization; text; abstractive; summaries; legal; extractive; keyword extraction; texts; rouge; articles; keyword; turkish; citation recommendation; news,0.0066458837141872,0.0027399696014631,0.42,increasing,,,,,logit,0.4367762115179616,0.0018821653851466,0.0035402634625376
44,76,44_feature_feature selection_selection_ensemble,learning; ensemble; data; active learning; classifiers; classification; algorithm; algorithms; rex; base classifiers; classifier; datasets; mil; ensembles; feature,0.4960775782920988,0.4003433087971324,-0.1233333333333333,no_trend,,,,,logit,-0.1654980566294735,0.1388707655320785,0.1859456013056645
45,76,45_agile_software_software development_development,agile; scrum; software development; software; agile software; development; extreme programming; process; projects; project; waterfall; agile waterfall; project management; practices; extreme,0.6025889164806066,0.5127291657773583,-0.0966666666666666,no_trend,,,,,logit,-0.2457357302298264,0.0228086612036345,0.0360376847017426
46,75,46_encryption_block_cipher_key,ciphers; encryption; block ciphers; cipher; cryptanalysis; block; mds; cryptography; aes; block cipher; mds matrices; stream ciphers; algorithms; symmetric; cryptographic,0.024065742766086,0.0124550773964831,-0.36,decreasing,,,,,logit,-0.4214822225577295,0.0001120572928025,0.00029508420438
47,74,47_distributed_object_simulation_architecture,hla; object; simulation; distributed; level architecture; federates; rmi; federation; data; architecture hla; distributed simulation; corba; architecture; federate; java,4.535341009714866e-05,3.182695445413941e-06,-0.6666666666666666,decreasing,,,,,logit,-0.8956092553309594,5.4990740181574904e-15,5.4303355929305215e-14
48,74,48_spatial_fuzzy_gis_spatiotemporal,data; gis; spatial; moving; moving object; spatial data; object databases; tree; web; indexing; information; query; geographic; web gis; database,8.17125695907972e-05,7.167769262350632e-06,-0.6433333333333333,decreasing,,,,,logit,-0.8368998457598289,1.226641424723185e-13,9.69046725531316e-13
49,73,49_positioning_indoor_location_gps,positioning; indoor; indoor positioning; location; rssi; positioning systems; signal; gps; localization; signal map; signal strength; uwb; indoor location; lateration; indoor localization,0.1337511069522656,0.0901315577645229,0.2433333333333333,no_trend,,,,,logit,0.1141682885945744,0.3492195284379654,0.4117663096507353
50,73,50_activity_activities_sensors_wearable,activity recognition; activity; human activity; har; recognition; data; activities; sensor; sensors; human activities; human; wearable; classification; learning; accelerometer,0.0009257394774494,0.0002354951302283,0.51,increasing,,,,,logit,0.4536763290738319,0.0016351969130555,0.0032295139032846
51,73,51_students_student_education_data mining,students; data; student; learning; education; data mining; mining; academic; success; educational; machine learning; machine; school; academic success; achievement,0.000564159111254,0.000128667867479,0.54,increasing,,,,,logit,0.5222016739907369,0.0003210902935898,0.000746062740988
52,72,52_covid19_pandemic_virus_disease,covid; covid 19; 19; disease; virus; learning; pandemic; 19 disease; 19 virus; data; model; coronavirus; images; infected; cov,0.0019334108921838,0.0005596715740532,0.37,increasing,,0.0343528985977172,0.0171764492988586,0.0238116148070694,logit,1.7683342776669635,3.993483623209704e-11,2.1032347082237767e-10
53,70,53_robot_manipulation_robots_action,robot; learning; manipulation; skill; affordances; robots; arm; action; model; rl; ac; demonstrations; skills; object; reward,0.0044774480634406,0.0016103102684303,0.45,increasing,,,,,logit,0.4061160569468512,0.0043754058418911,0.0078558423070317
54,70,54_routing_ad hoc_hoc_ad,routing; ad hoc; hoc; ad; hoc networks; routing protocols; protocol; networks; wireless; aodv; routing protocol; protocols; network; mobile ad; dsr,0.0034170445299557,0.0011689889181427,-0.4666666666666667,decreasing,,,,,logit,-0.3997262648518562,0.0003687550588101,0.0008092124901668
55,70,55_software_component_domain_development,component oriented; software; component; oriented; oriented software; product line; coseml; software engineering; software product; domain; engineering; variability; connectors; product; model,2.3688872978544492e-05,8.311885255629647e-07,-0.7066666666666667,decreasing,,,,,logit,-0.912736367222768,1.2341715089516871e-14,1.0833283245242585e-13
56,70,56_scheduling_cloud_computing_load,scheduling; cloud; task scheduling; virtual machines; cloud computing; computing; virtual; virtual machine; allocation; algorithms; resource; machines; energy; data centers; vms,0.6542871156761199,0.5894572571947132,-0.08,no_trend,,,,,logit,-0.1583414803203887,0.1689001366428661,0.218739521226007
57,69,57_security_information security_cyber_information,security; cyber; information security; information; cyber security; security awareness; awareness; warfare; attacks; systems; cybersecurity; national; cyber warfare; penetration; cyberspace,0.2718084343977618,0.1978956145176686,0.1866666666666666,no_trend,,,,,logit,0.1666324023271729,0.1909405267986346,0.2394333590014624
58,68,58_dr_disease_vessels_diagnosis,retinopathy; retinal; diabetic; diabetic retinopathy; retina; fundus; disease; dr; vessels; images; diabetes; diagnosis; fundus images; diseases; optic disc,0.0010159736223857,0.0002716264985211,0.5166666666666667,increasing,,,,,logit,0.6297095012898091,0.0001202513763488,0.0003064470558568
59,68,59_sleep_signals_heart_sounds,ecg; arrhythmia; heart; sounds; arrhythmias; classification; signals; heart sounds; ecg signals; data; cardiac; ais; stethoscope; signal; lung,0.0151286638298386,0.0070335016051004,0.3833333333333333,increasing,,,,,logit,0.2555578775313535,0.0596405146183305,0.0841357259794306
60,67,60_reality_augmented reality_augmented_virtual,augmented reality; reality; augmented; ar; reality technology; mobile; facility; virtual; virtual reality; technology; 3d; reality virtual; education; user; unity,0.0005208632825103,0.0001142244040592,0.54,increasing,,,,,logit,0.5610522787595875,0.0002866992694687,0.0007077888215009
61,67,61_clustering_clustering algorithms_data_algorithm,clustering; data; algorithm; clusterings; dbscan; algorithms; clustering algorithms; data clustering; stream clustering; clusters; data streams; data stream; stream; cluster; clustering algorithm,0.8746568533442908,0.8516395677299673,0.03,no_trend,,,,,logit,-0.072733256250927,0.5491755298808443,0.6110544628251647
62,66,62_segmentation_images_age_mr,bone; images; bone age; fractures; meniscus; knee; fracture; mr; ray; diagnosis; segmentation; mr images; femoral; age; learning,0.0033634897180232,0.001121163239341,0.46,increasing,,,,,logit,0.781491764003779,2.1577795633077763e-05,6.088020910761226e-05
63,66,63_entity_named entity_turkish_named,ner; named entity; entity recognition; entity; turkish; texts; crf; recognition; named; entities; extraction; information; data; named entities; model,0.3068458081564092,0.2314801710653613,0.1733333333333333,no_trend,,,,,logit,-0.0320911644083004,0.7944128034233586,0.8257712035584912
64,66,64_database_nosql_databases_distributed,nosql; data; database; nosql databases; databases; query; cassandra; distributed database; mongodb; relational; distributed; nosql database; systems; tpc; sql,0.6267071112079613,0.538748218406844,0.09,no_trend,,,,,logit,-0.0291309535423651,0.8126783035812566,0.8337868309470035
65,65,65_sign_language_signs_recognition,sign language; sign; language recognition; language; slr; recognition; turkish sign; tsl; signs; sign languages; nonmanual; deaf; gestures; turkish; isolated,0.1149967505988288,0.0736382701203026,0.2566666666666666,no_trend,,,,,logit,0.1260531297904113,0.3410501198406817,0.4082266585971796
66,65,66_ontology_semantic_web_semantic web,ontology; semantic web; ontologies; semantic; web; data; query; sparql; linked data; ontology development; ontology reuse; reuse; linked; rdf; information,0.0078169963594681,0.0033599370317012,-0.42,decreasing,,,,,logit,-0.7117345123765414,1.5765269638711224e-09,6.227281507290935e-09
67,64,67_gene_genes_expression_cancer,cancer; gene; gene expression; genes; expression; biological; data; molecular; disease; breast; patients; pathways; expression data; breast cancer; estimators,0.0111935141355402,0.0050076247448469,0.39,increasing,,,,,logit,0.1937263180918829,0.1681362623497115,0.218739521226007
68,64,68_fingerprint_gender_biometric_age,fingerprint; vein; biometric; palm; fingerprint recognition; hand vein; recognition; fingerprints; palmprint; images; identification; palm vein; hand; fingerprint images; systems,0.6937400249530606,0.6564664756360203,0.0666666666666666,no_trend,,,,,logit,-0.0921985958954896,0.4502975878628704,0.508192992016668
69,63,69_process_processes_mining_business,lean; rpa; fintech; dx; i5; robotic process; digital; digital transformation; industry; entrepreneurship; data; processes; process automation; sector; manufacturing,0.0294595788898512,0.0155050415209743,0.34,increasing,,,,,logit,0.5258491625141849,0.0008051135439031,0.0016737886833775
70,61,70_brain_tumor_mri_mr,brain; tumors; tumor; brain tumors; brain tumor; mri; mr; images; mr images; learning; classification; glioma; mri images; diagnosis; model,0.0021267894279514,0.0006529616664763,0.4433333333333333,increasing,,,,,logit,1.147837638188384,3.038903419776751e-07,1.0437972615754926e-06
71,61,71_image_edge_image segmentation_segmentation,image; segmentation; image segmentation; images; edge; edge detection; color; algorithm; edges; optimization; detection; color image; algorithms; image processing; pixels,0.9812818641188972,0.9812818641188972,-0.0066666666666666,no_trend,,,,,logit,-0.1652546795612899,0.1817354510092342,0.2315661391891856
72,60,72_image_images_fusion_resolution,hdr; image; images; resolution; dynamic range; super resolution; super; exposure; image fusion; ldr; high dynamic; low resolution; deghosting; hdr images; fusion,0.047511089050817,0.026256128159662,0.3166666666666666,increasing,,,,,logit,0.4080551701155596,0.0098296095058425,0.0161778989783658
73,59,73_artificial_artificial neural_optimization_neural,neural; artificial; algorithm; artificial neural; network; networks; neural networks; training; ann; learning; neural network; elm; algorithms; optimization; activation,0.6490336509901059,0.5747425918205407,-0.0833333333333333,no_trend,,,,,logit,-0.0583176381817119,0.6568500921241809,0.7012318551055444
74,54,74_robot_robots_mobile robot_environment,robot; slam; localization; robots; environment; mobile robot; localization mapping; autonomous; simultaneous localization; sensor; mobile; path planning; inertial; mapping; camera,0.6593405025689827,0.6029682901355149,0.0766666666666666,no_trend,,,,,logit,-0.0286603421913834,0.8344112395881587,0.8451088195828788
75,52,75_translation_machine translation_turkish_morphological,translation; machine translation; turkish; mt; english; machine; language; english turkish; morphological; languages; bleu; statistical machine; sentences; turkish english; tatar,0.0147543080742242,0.0067300352619268,-0.39,decreasing,,,,,logit,-0.4680674546769499,0.0003642597229395,0.0008092124901668
76,52,76_network_plane_networking_controller,sdn; network; software defined; controller; control plane; data plane; plane; energy; data; routing; networks; traffic; defined networks; sdn controller; software,0.004684041986566,0.0017256996792611,0.43,increasing,,,,,logit,0.435458643644535,0.0094470550492851,0.0158790925296494
77,52,77_sound_audio_speech_voice,speaker; speech; sound; audio; speaker recognition; recognition; acoustic; voice; microphone; speaker identification; sounds; signals; lip; mel; speakers,0.6691856916555996,0.6222252922411715,-0.0733333333333333,no_trend,,,,,logit,-0.2641685975520319,0.0443014709890914,0.0648114112618189
78,51,78_testing_test_software_test cases,test; software testing; testing; software; test automation; test cases; mutation; test case; software test; mutation testing; automation; tests; unit testing; software development; cases,0.0655724680832652,0.0385382049261295,0.2933333333333333,increasing,,,,,logit,0.3031972671264658,0.0537524635255227,0.0772080839730236
79,48,79_coloring_scheduling_course_genetic,timetabling; coloring; graph coloring; scheduling; algorithm; course; heuristic; course scheduling; graph; exam; course timetabling; algorithms; genetic; courses; gcp,0.5761311964618696,0.4801093303848913,-0.1033333333333333,no_trend,,,,,,,,
80,48,80_vehicles_routing_ad hoc_hoc,vehicular; routing; vehicles; vanet; vanets; vehicular ad; vehicle; ad hoc; hoc; ad; hoc networks; mobility; network; traffic; networks,0.2066821300907045,0.146853092432869,0.2066666666666666,no_trend,,,,,,,,
81,45,81_ip_voip_protocol_mobile,ipv6; ip; sip; ipv4; voip; protocol; mobile ip; mobile; internet; mobile node; network; internet protocol; routing; voice; ipv4 ipv6,0.0013913438251944,0.0003905526526861,-0.5033333333333333,decreasing,,,,,,,,
82,45,82_layout_visualization_graph_graphs,layout; visualization; graph; graph layout; graphs; layout algorithm; force directed; graph visualization; compound; data; compound graphs; directed layout; complexity management; information visualization; chisio,0.2737471965150288,0.2017084605900212,-0.1833333333333333,no_trend,,,,,,,,
83,44,83_speech_speech recognition_recognition_turkish,speech; speech recognition; recognition; turkish; turkish speech; phoneme; syllable; asr; speaker; word; text speech; text; speech synthesis; phonemes; syllables,0.0655724680832652,0.0383302954238917,-0.2966666666666667,decreasing,,,,,,,,
84,44,84_cloud_virtualization_cloud computing_computing,virtualization; cloud; cloud computing; computing; container; migration; technology; docker; virtual; virtualization technology; technologies; hypervisor; virtualization technologies; physical servers; service,0.0972252955146176,0.0596997428598529,0.27,no_trend,,,,,,,,
85,43,85_encryption_chaotic_image_chaos,encryption; image encryption; chaotic; image; chaos; chaotic maps; images; security; data; algorithm; cryptography; encrypted; chaotic systems; secret; maps,0.9522397566908944,0.9438867763690446,0.0133333333333333,no_trend,,,,,,,,
86,43,86_hiding_secret_cover_message,steganography; lsb; hiding; secret; steganographic; data; image; image steganography; stego; steganalysis; security; information; message; information hiding; images,0.9215112464959792,0.9053443825223656,-0.02,no_trend,,,,,,,,
87,42,87_control_stability_sliding_controller,sliding mode; fractional order; mode control; fractional; sliding; controller; control; mode; order; disturbance; systems; controllers; controller design; stability; design,0.3613402637087479,0.278929326371665,0.1566666666666666,no_trend,,,,,,,,
88,41,88_traffic_transportation_road_travel,traffic; traffic flow; traffic light; road; traffic speed; data; time; intersections; transportation; model; congestion; models; vehicles; prediction; traffic lights,0.019246941609843,0.0094546379837825,0.3566666666666667,increasing,,,,,,,,
89,41,89_eye_hand_interaction_tracking,eye; gaze; eye tracking; pupil; tracking; 3d; interaction; eye gaze; camera; participant; finger; eye tracker; pupil center; computer interaction; human,0.6429754915080788,0.5583734531517526,-0.0866666666666666,no_trend,,,,,,,,
90,40,90_rehabilitation_virtual reality_exercise_reality,rehabilitation; virtual reality; reality; exercise; patients; game; therapy; treatment; virtual; exercises; games; cybersickness; vr; kinect; physical therapy,0.0008216370461156,0.0001945982477642,0.5166666666666667,increasing,,,,,,,,
91,39,91_wireless_security_wireless network_wireless networks,wireless; security; 802; wireless network; wireless networks; network; wireless local; networks; local area; wired; wlan; ieee 802; 802 11; ieee; area network,2.536408214526276e-05,1.113888704384891e-06,-0.69,decreasing,,,,,,,,
92,39,92_fraud_credit_fraud detection_credit card,fraud; credit; credit card; fraud detection; card; card fraud; transactions; insurance; fraudulent; detection; data; learning; credit cards; cards; model,0.0066458837141872,0.0026989314529448,0.4166666666666667,increasing,,,,,,,,
93,38,93_action_actions_human_recognition,action recognition; action; recognition; actions; human actions; videos; human action; human; activity recognition; video; learning; dataset; motion; activity; collective activity,0.0523606449680024,0.0294440148963279,0.3033333333333333,increasing,,,,,,,,
94,38,94_planning_path_path planning_unmanned,planning; path planning; path; uavs; unmanned; uav; flight; aerial; vehicles; vehicle; route; unmanned aerial; mission; altitude; algorithm,0.5590418883619007,0.4575521906224606,0.1066666666666666,no_trend,,,,,,,,
95,37,95_architecture_maintainability_services_software,microservice; microservices; microservice architecture; monolithic; architecture; software; data; microservices architecture; monolithic architecture; services; maintainability; msa; service; microservice architectures; systems,0.0001224314230469,1.3961478066759623e-05,0.55,increasing,,,,,,,,
